name;mbid;url;image_small;image
Joe Arroyo / La Verdad;;https://www.last.fm/music/Joe+Arroyo+%2F+La+Verdad;;[{"#text":"","size":"small"},{"#text":"","size":"medium"},{"#text":"","size":"large"},{"#text":"","size":"extralarge"},{"#text":"","size":"mega"}]
La Verdad & Joe Arroyo;;https://www.last.fm/music/La+Verdad+&+Joe+Arroyo;;[{"#text":"","size":"small"},{"#text":"","size":"medium"},{"#text":"","size":"large"},{"#text":"","size":"extralarge"},{"#text":"","size":"mega"}]
Diomedes Diaz;Joe Arroyo;;https://www.last.fm/music/Diomedes+Diaz;Joe+Arroyo;;[{"#text":"","size":"small"},{"#text":"","size":"medium"},{"#text":"","size":"large"},{"#text":"","size":"extralarge"},{"#text":"","size":"mega"}]
Felipe Peláez & Joe Arroyo;;https://www.last.fm/music/Felipe+Pel%C3%A1ez+&+Joe+Arroyo;;[{"#text":"","size":"small"},{"#text":"","size":"medium"},{"#text":"","size":"large"},{"#text":"","size":"extralarge"},{"#text":"","size":"mega"}]
Joe Arroyo/Joe Arroyo Y La Verdad/La Verdad;;https://www.last.fm/music/Joe+Arroyo%2FJoe+Arroyo+Y+La+Verdad%2FLa+Verdad;;[{"#text":"","size":"small"},{"#text":"","size":"medium"},{"#text":"","size":"large"},{"#text":"","size":"extralarge"},{"#text":"","size":"mega"}]
Joe Arroyo Y The Latin Brothers;;https://www.last.fm/music/Joe+Arroyo+Y+The+Latin+Brothers;;[{"#text":"","size":"small"},{"#text":"","size":"medium"},{"#text":"","size":"large"},{"#text":"","size":"extralarge"},{"#text":"","size":"mega"}]
Fruko y sus Tesos, Joe Arroyo;;https://www.last.fm/music/Fruko+y+sus+Tesos,+Joe+Arroyo;;[{"#text":"","size":"small"},{"#text":"","size":"medium"},{"#text":"","size":"large"},{"#text":"","size":"extralarge"},{"#text":"","size":"mega"}]
Joe Arroyo con Fruko y sus Tesos;;https://www.last.fm/music/Joe+Arroyo+con+Fruko+y+sus+Tesos;;[{"#text":"","size":"small"},{"#text":"","size":"medium"},{"#text":"","size":"large"},{"#text":"","size":"extralarge"},{"#text":"","size":"mega"}]
Joe Arroyo feat. Fruko Y Sus Tesos;;https://www.last.fm/music/Joe+Arroyo+feat.+Fruko+Y+Sus+Tesos;;[{"#text":"","size":"small"},{"#text":"","size":"medium"},{"#text":"","size":"large"},{"#text":"","size":"extralarge"},{"#text":"","size":"mega"}]
Arroyo, Joe;;https://www.last.fm/music/Arroyo,+Joe;;[{"#text":"","size":"small"},{"#text":"","size":"medium"},{"#text":"","size":"large"},{"#text":"","size":"extralarge"},{"#text":"","size":"mega"}]
